id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
21034,0.03,0.06,0.04,0.0,0.0,0.21,0.38
21035,0.18,0.01,0.17,0.0,0.05,0.42,0.25
21036,0.37,0.06,0.0,0.0,0.01,0.42,0.31
21037,0.06,0.09,0.0,0.0,0.0,0.48,0.26
21038,0.01,0.03,0.5,0.0,0.0,0.03,0.33
21039,0.0,0.51,0.0,0.0,0.0,0.26,0.38
21040,0.08,0.0,0.0,0.0,0.02,0.42,0.35
21041,0.0,0.1,0.02,0.0,0.01,0.4,0.45
21042,0.0,0.5,0.0,0.0,0.05,0.3,0.26
21043,0.21,0.01,0.0,0.0,0.01,0.24,0.44
21044,0.0,0.0,0.91,0.0,0.0,0.0,0.07
21045,0.32,0.0,0.0,0.14,0.08,0.37,0.32
21046,0.02,0.0,0.0,0.74,0.0,0.03,0.21
21047,0.26,0.0,0.01,0.0,0.01,0.31,0.39
21048,0.01,0.01,0.89,0.0,0.0,0.02,0.08
21049,0.08,0.02,0.0,0.02,0.16,0.3,0.65
21050,0.04,0.09,0.11,0.0,0.01,0.16,0.3
21051,0.0,0.0,0.95,0.0,0.0,0.0,0.05
21052,0.08,0.0,0.58,0.0,0.05,0.01,0.38
21053,0.29,0.01,0.0,0.0,0.01,0.28,0.4
21054,0.06,0.4,0.0,0.06,0.01,0.27,0.35
21055,0.11,0.39,0.0,0.0,0.01,0.46,0.39
21056,0.21,0.0,0.01,0.0,0.02,0.36,0.31
21057,0.08,0.01,0.04,0.05,0.02,0.31,0.42
21058,0.22,0.02,0.0,0.0,0.02,0.49,0.33
21059,0.16,0.01,0.1,0.07,0.02,0.38,0.39
21060,0.12,0.0,0.0,0.0,0.0,0.49,0.51
21061,0.02,0.12,0.0,0.0,0.0,0.34,0.58
21062,0.24,0.0,0.0,0.0,0.22,0.12,0.43
21063,0.09,0.04,0.0,0.02,0.09,0.23,0.56
21064,0.5,0.0,0.0,0.0,0.01,0.09,0.32
21065,0.21,0.01,0.02,0.21,0.13,0.3,0.46
21066,0.04,0.7,0.0,0.0,0.02,0.25,0.15
21067,0.09,0.0,0.0,0.0,0.03,0.31,0.56
21068,0.11,0.0,0.0,0.0,0.01,0.3,0.34
21069,0.0,0.0,0.97,0.0,0.0,0.0,0.01
21070,0.32,0.03,0.0,0.0,0.08,0.13,0.29
21071,0.06,0.0,0.0,0.15,0.11,0.18,0.43
21072,0.0,0.05,0.0,0.0,0.0,0.6,0.35
21073,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21074,0.04,0.0,0.0,0.0,0.0,0.7,0.23
21075,0.0,0.0,0.8,0.0,0.01,0.06,0.17
21076,0.08,0.11,0.04,0.0,0.02,0.24,0.33
21077,0.39,0.02,0.0,0.0,0.01,0.21,0.31
21078,0.16,0.01,0.0,0.0,0.0,0.54,0.27
21079,0.05,0.0,0.0,0.0,0.01,0.57,0.12
21080,0.0,0.0,0.94,0.0,0.0,0.0,0.14
21081,0.1,0.0,0.0,0.0,0.0,0.41,0.36
21082,0.0,0.0,0.01,0.0,0.0,0.33,0.53
21083,0.0,0.11,0.29,0.0,0.0,0.05,0.45
21084,0.01,0.0,0.0,0.0,0.0,0.48,0.5
21085,0.01,0.03,0.0,0.0,0.04,0.3,0.68
21086,0.0,0.4,0.0,0.0,0.02,0.3,0.43
21087,0.01,0.08,0.67,0.0,0.0,0.05,0.1
21088,0.0,0.0,0.96,0.0,0.0,0.0,0.02
21089,0.02,0.01,0.0,0.0,0.0,0.73,0.23
21090,0.0,0.03,0.3,0.0,0.02,0.09,0.45
21091,0.12,0.74,0.0,0.01,0.0,0.2,0.14
21092,0.0,0.0,0.0,0.66,0.01,0.0,0.32
21093,0.04,0.01,0.0,0.02,0.0,0.35,0.39
21094,0.02,0.08,0.01,0.0,0.18,0.06,0.34
21095,0.0,0.02,0.0,0.0,0.0,0.45,0.57
21096,0.07,0.04,0.0,0.0,0.0,0.54,0.45
21097,0.0,0.0,0.99,0.0,0.0,0.0,0.0
21098,0.0,0.0,0.96,0.0,0.0,0.0,0.05
21099,0.02,0.09,0.0,0.0,0.01,0.35,0.5
21100,0.06,0.0,0.01,0.0,0.02,0.32,0.56
21101,0.06,0.07,0.02,0.0,0.0,0.38,0.3
21102,0.0,0.0,0.0,0.0,0.0,0.5,0.41
21103,0.32,0.12,0.16,0.0,0.1,0.25,0.53
21104,0.13,0.27,0.0,0.0,0.01,0.4,0.3
21105,0.07,0.0,0.0,0.07,0.12,0.36,0.31
21106,0.11,0.3,0.0,0.0,0.02,0.26,0.28
21107,0.01,0.03,0.0,0.0,0.0,0.47,0.45
21108,0.0,0.49,0.0,0.0,0.01,0.36,0.3
21109,0.0,0.0,0.85,0.0,0.0,0.0,0.1
21110,0.29,0.0,0.04,0.0,0.01,0.36,0.18
21111,0.18,0.01,0.0,0.01,0.03,0.28,0.32
21112,0.0,0.11,0.33,0.0,0.02,0.1,0.34
21113,0.11,0.04,0.0,0.0,0.01,0.68,0.3
21114,0.02,0.35,0.02,0.0,0.0,0.4,0.4
21115,0.14,0.04,0.0,0.0,0.01,0.37,0.44
21116,0.0,0.0,0.94,0.0,0.0,0.0,0.05
21117,0.27,0.0,0.0,0.0,0.04,0.27,0.33
21118,0.08,0.03,0.0,0.0,0.06,0.53,0.39
21119,0.5,0.01,0.0,0.0,0.02,0.13,0.35
21120,0.0,0.02,0.0,0.0,0.0,0.6,0.33
21121,0.0,0.0,0.14,0.57,0.0,0.05,0.21
21122,0.0,0.0,0.92,0.0,0.0,0.0,0.06
21123,0.25,0.02,0.0,0.0,0.0,0.25,0.61
21124,0.0,0.0,0.99,0.0,0.0,0.0,0.02
21125,0.14,0.04,0.02,0.0,0.09,0.37,0.47
21126,0.13,0.36,0.05,0.01,0.04,0.24,0.4
21127,0.2,0.09,0.0,0.0,0.0,0.43,0.34
21128,0.0,0.02,0.08,0.09,0.02,0.16,0.46
21129,0.01,0.16,0.26,0.0,0.0,0.05,0.49
21130,0.16,0.49,0.0,0.0,0.01,0.05,0.18
21131,0.0,0.23,0.35,0.0,0.02,0.08,0.2
21132,0.0,0.1,0.0,0.0,0.02,0.46,0.62
21133,0.13,0.0,0.0,0.12,0.08,0.13,0.54
21134,0.0,0.03,0.0,0.0,0.0,0.53,0.41
21135,0.0,0.0,0.87,0.0,0.0,0.0,0.06
21136,0.22,0.0,0.0,0.0,0.01,0.43,0.42
21137,0.39,0.02,0.02,0.0,0.01,0.41,0.16
21138,0.04,0.51,0.0,0.0,0.02,0.36,0.31
21139,0.04,0.0,0.01,0.01,0.01,0.53,0.27
21140,0.0,0.0,0.0,0.0,0.0,0.39,0.51
21141,0.0,0.0,0.91,0.0,0.0,0.0,0.14
21142,0.0,0.05,0.38,0.0,0.0,0.11,0.49
21143,0.11,0.01,0.04,0.08,0.02,0.32,0.38
21144,0.03,0.0,0.0,0.43,0.02,0.19,0.26
21145,0.0,0.0,0.06,0.0,0.0,0.37,0.5
21146,0.05,0.08,0.04,0.0,0.03,0.24,0.29
21147,0.02,0.0,0.0,0.0,0.0,0.56,0.49
21148,0.26,0.02,0.26,0.0,0.05,0.04,0.25
21149,0.11,0.0,0.0,0.0,0.01,0.66,0.3
21150,0.16,0.22,0.0,0.0,0.06,0.11,0.51
21151,0.05,0.02,0.0,0.0,0.03,0.39,0.53
21152,0.07,0.0,0.0,0.0,0.0,0.59,0.34
21153,0.0,0.08,0.05,0.0,0.01,0.29,0.47
21154,0.01,0.22,0.0,0.0,0.0,0.47,0.27
21155,0.0,0.0,0.87,0.0,0.03,0.01,0.23
21156,0.0,0.0,0.0,0.43,0.0,0.0,0.44
21157,0.0,0.0,0.0,0.58,0.0,0.0,0.33
21158,0.18,0.14,0.01,0.0,0.0,0.39,0.33
21159,0.06,0.0,0.03,0.0,0.01,0.42,0.37
21160,0.07,0.03,0.0,0.0,0.01,0.52,0.48
21161,0.51,0.0,0.0,0.0,0.23,0.1,0.3
21162,0.02,0.02,0.0,0.85,0.0,0.01,0.2
21163,0.06,0.19,0.0,0.01,0.0,0.35,0.19
21164,0.05,0.03,0.0,0.0,0.0,0.39,0.44
21165,0.0,0.0,0.74,0.0,0.0,0.0,0.16
21166,0.0,0.0,0.0,0.0,0.0,0.67,0.26
21167,0.38,0.04,0.0,0.0,0.01,0.2,0.28
21168,0.0,0.0,0.67,0.0,0.0,0.0,0.22
21169,0.0,0.0,0.96,0.0,0.0,0.0,0.07
21170,0.3,0.21,0.0,0.01,0.03,0.31,0.57
21171,0.55,0.01,0.0,0.0,0.04,0.24,0.34
21172,0.11,0.01,0.0,0.0,0.0,0.42,0.49
21173,0.04,0.64,0.0,0.0,0.0,0.08,0.32
21174,0.0,0.0,0.92,0.0,0.0,0.01,0.11
21175,0.17,0.06,0.05,0.02,0.11,0.32,0.68
21176,0.17,0.01,0.05,0.27,0.16,0.21,0.4
21177,0.0,0.04,0.0,0.01,0.0,0.21,0.53
21178,0.0,0.0,0.9,0.0,0.0,0.0,0.08
21179,0.0,0.15,0.0,0.0,0.0,0.48,0.27
21180,0.0,0.0,0.92,0.0,0.0,0.0,0.14
21181,0.02,0.11,0.08,0.0,0.05,0.26,0.36
21182,0.04,0.09,0.0,0.0,0.03,0.32,0.53
21183,0.0,0.0,0.92,0.0,0.0,0.0,0.01
21184,0.12,0.01,0.16,0.0,0.01,0.33,0.36
21185,0.41,0.0,0.0,0.0,0.03,0.2,0.22
21186,0.04,0.67,0.0,0.0,0.01,0.25,0.26
21187,0.06,0.01,0.01,0.0,0.01,0.47,0.47
21188,0.0,0.0,0.97,0.0,0.0,0.0,0.02
21189,0.08,0.0,0.0,0.0,0.0,0.23,0.32
21190,0.0,0.03,0.13,0.0,0.0,0.18,0.54
21191,0.06,0.01,0.0,0.0,0.0,0.42,0.4
21192,0.06,0.0,0.0,0.02,0.02,0.52,0.29
21193,0.13,0.01,0.02,0.0,0.03,0.37,0.43
21194,0.1,0.01,0.0,0.0,0.0,0.43,0.48
21195,0.13,0.0,0.0,0.0,0.0,0.35,0.4
21196,0.0,0.06,0.04,0.06,0.08,0.45,0.45
21197,0.0,0.01,0.0,0.16,0.04,0.24,0.47
21198,0.2,0.0,0.0,0.0,0.0,0.2,0.73
21199,0.0,0.0,0.93,0.0,0.0,0.0,0.01
21200,0.02,0.14,0.03,0.35,0.06,0.17,0.42
21201,0.1,0.12,0.03,0.4,0.11,0.16,0.35
21202,0.0,0.02,0.05,0.0,0.0,0.35,0.34
21203,0.15,0.39,0.0,0.0,0.04,0.08,0.35
21204,0.21,0.01,0.01,0.0,0.01,0.34,0.38
21205,0.0,0.03,0.01,0.0,0.0,0.39,0.36
21206,0.0,0.0,0.92,0.0,0.0,0.0,0.09
21207,0.24,0.06,0.0,0.0,0.02,0.3,0.42
21208,0.0,0.0,0.69,0.0,0.0,0.05,0.23
21209,0.05,0.02,0.07,0.34,0.01,0.28,0.29
21210,0.09,0.44,0.0,0.0,0.01,0.08,0.43
21211,0.04,0.06,0.0,0.0,0.0,0.48,0.48
21212,0.0,0.04,0.06,0.0,0.01,0.48,0.3
21213,0.4,0.02,0.1,0.0,0.06,0.07,0.36
21214,0.0,0.39,0.02,0.0,0.0,0.19,0.38
21215,0.0,0.03,0.0,0.0,0.0,0.47,0.44
21216,0.05,0.05,0.0,0.0,0.0,0.45,0.42
21217,0.0,0.0,0.04,0.01,0.0,0.36,0.53
21218,0.14,0.01,0.04,0.0,0.01,0.4,0.46
21219,0.0,0.85,0.0,0.0,0.01,0.06,0.14
21220,0.03,0.01,0.0,0.02,0.04,0.34,0.38
21221,0.07,0.0,0.0,0.0,0.0,0.47,0.39
21222,0.07,0.0,0.0,0.0,0.02,0.78,0.16
21223,0.0,0.0,1.0,0.0,0.0,0.0,0.03
21224,0.36,0.0,0.0,0.0,0.0,0.28,0.33
21225,0.2,0.5,0.0,0.0,0.03,0.14,0.35
21226,0.01,0.0,0.72,0.0,0.02,0.0,0.19
21227,0.06,0.0,0.0,0.0,0.0,0.66,0.33
21228,0.16,0.01,0.0,0.0,0.02,0.27,0.38
21229,0.02,0.02,0.01,0.54,0.01,0.05,0.47
21230,0.0,0.0,0.95,0.0,0.0,0.0,0.02
21231,0.21,0.01,0.01,0.0,0.34,0.17,0.43
21232,0.0,0.0,0.97,0.0,0.0,0.0,0.05
21233,0.0,0.14,0.0,0.03,0.03,0.44,0.3
21234,0.52,0.01,0.07,0.0,0.08,0.09,0.48
21235,0.0,0.0,0.0,0.0,0.02,0.41,0.47
21236,0.08,0.09,0.01,0.0,0.01,0.17,0.51
21237,0.08,0.01,0.0,0.0,0.0,0.3,0.47
21238,0.08,0.5,0.0,0.0,0.03,0.3,0.3
21239,0.0,0.0,0.94,0.0,0.0,0.0,0.02
21240,0.0,0.04,0.52,0.0,0.0,0.15,0.48
21241,0.0,0.0,0.1,0.02,0.0,0.25,0.31
21242,0.0,0.0,0.86,0.0,0.0,0.0,0.16
21243,0.03,0.0,0.0,0.0,0.0,0.37,0.4
21244,0.0,0.02,0.0,0.0,0.0,0.34,0.55
21245,0.32,0.0,0.0,0.0,0.0,0.22,0.45
21246,0.14,0.01,0.01,0.0,0.01,0.22,0.4
21247,0.09,0.1,0.02,0.0,0.0,0.46,0.44
21248,0.0,0.06,0.03,0.0,0.0,0.19,0.43
21249,0.21,0.0,0.0,0.0,0.03,0.19,0.43
21250,0.12,0.23,0.0,0.0,0.0,0.29,0.32
21251,0.4,0.08,0.0,0.0,0.02,0.13,0.44
21252,0.0,0.07,0.0,0.0,0.04,0.34,0.45
21253,0.0,0.0,0.98,0.0,0.0,0.0,0.06
21254,0.43,0.02,0.0,0.0,0.02,0.39,0.27
21255,0.0,0.0,0.97,0.0,0.0,0.0,0.05
21256,0.0,0.03,0.0,0.0,0.01,0.51,0.38
21257,0.02,0.0,0.05,0.04,0.0,0.26,0.38
21258,0.12,0.01,0.0,0.0,0.0,0.39,0.43
21259,0.0,0.01,0.01,0.0,0.0,0.55,0.44
21260,0.26,0.03,0.0,0.0,0.08,0.12,0.29
21261,0.0,0.04,0.05,0.0,0.04,0.37,0.44
21262,0.15,0.48,0.0,0.0,0.0,0.12,0.35
21263,0.04,0.01,0.01,0.0,0.01,0.4,0.21
21264,0.14,0.0,0.0,0.29,0.01,0.25,0.27
21265,0.39,0.02,0.0,0.0,0.08,0.08,0.51
21266,0.0,0.0,0.97,0.0,0.0,0.0,0.0
21267,0.13,0.0,0.0,0.03,0.0,0.36,0.56
21268,0.43,0.02,0.08,0.0,0.04,0.22,0.53
21269,0.0,0.0,0.85,0.0,0.0,0.0,0.17
21270,0.11,0.0,0.0,0.0,0.01,0.31,0.43
21271,0.0,0.0,0.99,0.0,0.0,0.0,0.04
21272,0.0,0.01,0.65,0.0,0.0,0.01,0.53
21273,0.39,0.04,0.0,0.0,0.22,0.16,0.41
21274,0.27,0.01,0.0,0.0,0.14,0.07,0.44
21275,0.02,0.0,0.0,0.0,0.0,0.88,0.18
21276,0.03,0.04,0.0,0.06,0.03,0.5,0.48
21277,0.12,0.0,0.0,0.0,0.0,0.72,0.23
21278,0.25,0.0,0.0,0.0,0.0,0.29,0.43
21279,0.06,0.01,0.0,0.0,0.01,0.59,0.22
21280,0.05,0.11,0.04,0.0,0.01,0.25,0.21
21281,0.0,0.03,0.56,0.0,0.04,0.0,0.17
21282,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21283,0.0,0.08,0.66,0.0,0.0,0.0,0.25
21284,0.02,0.01,0.06,0.0,0.03,0.27,0.48
21285,0.14,0.0,0.0,0.0,0.0,0.7,0.25
21286,0.13,0.0,0.0,0.0,0.0,0.6,0.47
21287,0.16,0.0,0.0,0.15,0.02,0.2,0.29
21288,0.0,0.75,0.06,0.0,0.0,0.16,0.26
21289,0.01,0.12,0.0,0.0,0.0,0.36,0.39
21290,0.0,0.01,0.01,0.0,0.0,0.35,0.38
21291,0.09,0.12,0.36,0.01,0.01,0.4,0.34
21292,0.03,0.0,0.0,0.02,0.05,0.49,0.25
21293,0.0,0.07,0.08,0.01,0.0,0.3,0.37
21294,0.0,0.04,0.07,0.0,0.04,0.25,0.22
21295,0.01,0.02,0.0,0.01,0.0,0.5,0.42
21296,0.11,0.01,0.02,0.0,0.01,0.55,0.26
21297,0.04,0.08,0.0,0.0,0.02,0.28,0.41
21298,0.17,0.04,0.07,0.0,0.03,0.5,0.3
21299,0.0,0.04,0.01,0.0,0.04,0.35,0.37
21300,0.33,0.0,0.02,0.0,0.01,0.15,0.34
21301,0.0,0.02,0.08,0.0,0.01,0.45,0.45
21302,0.0,0.0,0.91,0.0,0.0,0.0,0.12
21303,0.15,0.48,0.01,0.0,0.11,0.1,0.38
21304,0.03,0.02,0.0,0.0,0.04,0.29,0.41
21305,0.0,0.0,0.95,0.0,0.0,0.0,0.08
21306,0.05,0.02,0.0,0.04,0.04,0.54,0.3
21307,0.03,0.08,0.0,0.0,0.05,0.36,0.42
21308,0.3,0.02,0.0,0.0,0.07,0.06,0.42
21309,0.01,0.37,0.0,0.02,0.0,0.28,0.38
21310,0.0,0.04,0.0,0.0,0.0,0.33,0.81
21311,0.34,0.03,0.0,0.0,0.01,0.27,0.33
21312,0.01,0.0,0.0,0.0,0.0,0.44,0.45
21313,0.0,0.0,0.93,0.0,0.0,0.0,0.05
21314,0.09,0.04,0.01,0.0,0.0,0.56,0.38
21315,0.36,0.22,0.01,0.0,0.02,0.2,0.39
21316,0.0,0.0,0.97,0.0,0.0,0.0,0.18
21317,0.03,0.02,0.04,0.0,0.0,0.3,0.38
21318,0.0,0.0,1.0,0.0,0.0,0.0,0.02
21319,0.13,0.09,0.0,0.0,0.1,0.17,0.44
21320,0.1,0.01,0.0,0.01,0.01,0.26,0.43
21321,0.0,0.0,0.94,0.0,0.0,0.0,0.07
21322,0.01,0.02,0.0,0.0,0.02,0.61,0.37
21323,0.03,0.0,0.02,0.0,0.0,0.51,0.33
21324,0.01,0.01,0.0,0.81,0.02,0.01,0.21
21325,0.14,0.0,0.0,0.06,0.05,0.42,0.46
21326,0.0,0.08,0.18,0.02,0.03,0.17,0.34
21327,0.0,0.55,0.0,0.06,0.01,0.12,0.26
21328,0.01,0.1,0.0,0.0,0.07,0.38,0.43
21329,0.01,0.06,0.0,0.07,0.01,0.27,0.43
21330,0.0,0.02,0.0,0.01,0.0,0.37,0.73
21331,0.0,0.06,0.77,0.0,0.02,0.02,0.23
21332,0.0,0.0,0.89,0.0,0.0,0.0,0.08
21333,0.0,0.0,0.92,0.0,0.0,0.0,0.11
21334,0.02,0.05,0.0,0.0,0.01,0.58,0.28
21335,0.33,0.01,0.0,0.0,0.01,0.45,0.4
21336,0.1,0.02,0.0,0.0,0.03,0.47,0.48
21337,0.06,0.16,0.09,0.04,0.06,0.23,0.43
21338,0.26,0.0,0.31,0.0,0.11,0.1,0.41
21339,0.0,0.0,0.96,0.0,0.0,0.0,0.02
21340,0.0,0.01,0.88,0.0,0.0,0.0,0.1
21341,0.36,0.0,0.01,0.0,0.1,0.14,0.33
21342,0.13,0.0,0.0,0.0,0.14,0.19,0.6
21343,0.06,0.02,0.0,0.0,0.0,0.53,0.35
21344,0.0,0.12,0.01,0.31,0.06,0.44,0.52
21345,0.08,0.0,0.0,0.0,0.01,0.49,0.41
21346,0.02,0.01,0.26,0.15,0.03,0.1,0.42
21347,0.0,0.0,0.98,0.0,0.0,0.0,0.02
21348,0.0,0.02,0.05,0.0,0.01,0.33,0.46
21349,0.11,0.0,0.0,0.0,0.01,0.41,0.47
21350,0.0,0.08,0.04,0.0,0.0,0.31,0.35
21351,0.17,0.02,0.04,0.0,0.05,0.25,0.46
21352,0.12,0.01,0.0,0.0,0.0,0.43,0.39
21353,0.09,0.0,0.1,0.01,0.06,0.69,0.35
21354,0.1,0.15,0.0,0.0,0.0,0.29,0.67
21355,0.17,0.01,0.0,0.0,0.01,0.5,0.45
21356,0.0,0.01,0.87,0.0,0.0,0.0,0.13
21357,0.06,0.12,0.0,0.0,0.0,0.53,0.19
21358,0.34,0.0,0.0,0.0,0.0,0.19,0.37
21359,0.0,0.02,0.94,0.0,0.0,0.03,0.11
21360,0.1,0.02,0.0,0.0,0.07,0.08,0.54
21361,0.13,0.0,0.0,0.0,0.12,0.15,0.51
21362,0.11,0.01,0.0,0.0,0.01,0.28,0.73
21363,0.07,0.11,0.0,0.0,0.01,0.31,0.42
21364,0.09,0.02,0.0,0.0,0.01,0.22,0.75
21365,0.07,0.03,0.0,0.0,0.01,0.77,0.26
21366,0.07,0.02,0.0,0.0,0.11,0.27,0.52
21367,0.02,0.0,0.0,0.0,0.0,0.42,0.45
21368,0.12,0.52,0.0,0.0,0.01,0.07,0.33
21369,0.05,0.09,0.05,0.0,0.0,0.36,0.27
21370,0.01,0.03,0.0,0.04,0.0,0.42,0.43
21371,0.0,0.0,0.12,0.31,0.02,0.13,0.3
21372,0.0,0.0,0.0,0.0,0.0,0.57,0.4
21373,0.26,0.02,0.01,0.0,0.03,0.31,0.35
21374,0.04,0.02,0.05,0.0,0.01,0.33,0.45
21375,0.0,0.0,0.86,0.0,0.0,0.0,0.12
21376,0.02,0.02,0.0,0.0,0.02,0.31,0.43
21377,0.0,0.01,0.03,0.0,0.04,0.48,0.34
21378,0.07,0.0,0.0,0.08,0.01,0.49,0.37
21379,0.12,0.0,0.03,0.0,0.02,0.38,0.39
21380,0.01,0.0,0.0,0.0,0.0,0.37,0.46
21381,0.0,0.0,0.0,0.0,0.0,0.58,0.31
21382,0.04,0.14,0.0,0.0,0.0,0.35,0.48
21383,0.0,0.19,0.0,0.0,0.0,0.27,0.34
21384,0.32,0.12,0.0,0.0,0.15,0.26,0.47
21385,0.0,0.19,0.0,0.0,0.0,0.32,0.62
21386,0.36,0.01,0.0,0.0,0.04,0.26,0.5
21387,0.01,0.01,0.0,0.0,0.0,0.61,0.34
21388,0.18,0.0,0.01,0.0,0.01,0.25,0.57
21389,0.0,0.0,0.01,0.0,0.01,0.64,0.44
21390,0.04,0.01,0.0,0.05,0.01,0.22,0.49
21391,0.46,0.0,0.0,0.0,0.09,0.07,0.59
21392,0.01,0.19,0.43,0.04,0.01,0.21,0.42
21393,0.22,0.03,0.0,0.0,0.01,0.21,0.67
21394,0.0,0.0,0.95,0.0,0.0,0.0,0.02
21395,0.0,0.0,0.0,0.83,0.0,0.0,0.1
21396,0.32,0.0,0.0,0.0,0.0,0.15,0.57
21397,0.27,0.01,0.17,0.0,0.11,0.29,0.47
21398,0.01,0.01,0.0,0.0,0.0,0.55,0.27
21399,0.31,0.04,0.0,0.0,0.05,0.09,0.4
21400,0.05,0.0,0.0,0.01,0.03,0.43,0.45
21401,0.41,0.02,0.02,0.0,0.0,0.23,0.5
21402,0.04,0.06,0.01,0.03,0.33,0.23,0.32
21403,0.2,0.03,0.04,0.0,0.13,0.2,0.47
21404,0.01,0.02,0.0,0.0,0.0,0.53,0.33
21405,0.01,0.0,0.0,0.01,0.0,0.4,0.49
21406,0.0,0.05,0.14,0.0,0.06,0.37,0.53
21407,0.39,0.01,0.0,0.0,0.03,0.22,0.38
21408,0.45,0.01,0.0,0.0,0.04,0.29,0.3
21409,0.01,0.13,0.17,0.0,0.03,0.51,0.32
21410,0.03,0.0,0.0,0.0,0.0,0.61,0.35
21411,0.0,0.45,0.0,0.0,0.01,0.35,0.45
21412,0.21,0.02,0.0,0.0,0.01,0.43,0.29
21413,0.07,0.01,0.01,0.01,0.03,0.35,0.37
21414,0.11,0.02,0.0,0.0,0.06,0.13,0.55
21415,0.01,0.49,0.0,0.0,0.02,0.23,0.45
21416,0.0,0.19,0.29,0.01,0.01,0.26,0.42
21417,0.24,0.02,0.0,0.0,0.03,0.24,0.41
21418,0.0,0.0,0.87,0.0,0.0,0.01,0.11
21419,0.14,0.0,0.0,0.0,0.03,0.39,0.28
21420,0.0,0.0,0.96,0.0,0.0,0.0,0.06
21421,0.01,0.01,0.06,0.0,0.0,0.43,0.46
21422,0.02,0.09,0.0,0.0,0.0,0.38,0.39
21423,0.34,0.03,0.0,0.0,0.07,0.12,0.61
21424,0.33,0.01,0.0,0.0,0.02,0.15,0.59
21425,0.0,0.08,0.01,0.0,0.01,0.58,0.58
21426,0.01,0.19,0.0,0.0,0.0,0.52,0.21
21427,0.13,0.0,0.0,0.0,0.02,0.77,0.24
21428,0.07,0.43,0.01,0.0,0.01,0.32,0.36
21429,0.18,0.65,0.09,0.0,0.06,0.2,0.47
21430,0.17,0.01,0.0,0.0,0.25,0.15,0.39
21431,0.11,0.34,0.0,0.0,0.32,0.28,0.31
21432,0.03,0.43,0.06,0.0,0.05,0.25,0.36
21433,0.03,0.8,0.04,0.0,0.0,0.1,0.18
21434,0.32,0.0,0.0,0.0,0.0,0.14,0.31
21435,0.01,0.07,0.41,0.0,0.0,0.04,0.33
21436,0.08,0.28,0.0,0.0,0.0,0.24,0.23
21437,0.0,0.0,0.94,0.0,0.0,0.0,0.06
21438,0.0,0.0,0.99,0.0,0.0,0.0,0.0
21439,0.36,0.01,0.0,0.0,0.01,0.19,0.4
21440,0.01,0.11,0.76,0.0,0.0,0.02,0.18
21441,0.01,0.01,0.0,0.0,0.0,0.28,0.74
21442,0.51,0.01,0.0,0.0,0.08,0.09,0.38
21443,0.39,0.02,0.0,0.02,0.1,0.14,0.57
21444,0.0,0.0,0.0,0.05,0.12,0.45,0.51
21445,0.13,0.0,0.0,0.0,0.01,0.31,0.62
21446,0.18,0.01,0.01,0.06,0.15,0.24,0.42
21447,0.0,0.02,0.01,0.0,0.0,0.53,0.34
21448,0.0,0.0,0.93,0.0,0.0,0.0,0.09
21449,0.0,0.0,0.88,0.0,0.0,0.0,0.13
21450,0.0,0.02,0.02,0.01,0.01,0.3,0.41
21451,0.1,0.0,0.39,0.02,0.07,0.03,0.36
21452,0.0,0.0,0.0,0.79,0.0,0.0,0.16
21453,0.0,0.07,0.64,0.0,0.0,0.01,0.18
21454,0.06,0.07,0.06,0.06,0.06,0.33,0.44
21455,0.2,0.0,0.01,0.0,0.09,0.07,0.45
21456,0.01,0.46,0.0,0.0,0.0,0.21,0.24
21457,0.0,0.15,0.01,0.0,0.01,0.45,0.32
21458,0.0,0.0,0.94,0.0,0.0,0.0,0.05
21459,0.0,0.03,0.27,0.0,0.01,0.03,0.53
21460,0.01,0.0,0.0,0.02,0.01,0.26,0.66
21461,0.01,0.0,0.0,0.6,0.0,0.07,0.17
21462,0.0,0.09,0.1,0.0,0.0,0.05,0.45
21463,0.36,0.02,0.0,0.0,0.05,0.12,0.59
21464,0.0,0.0,0.95,0.0,0.0,0.0,0.06
21465,0.31,0.01,0.0,0.0,0.03,0.32,0.37
21466,0.36,0.01,0.0,0.0,0.02,0.15,0.45
21467,0.27,0.09,0.08,0.0,0.19,0.35,0.48
21468,0.0,0.01,0.0,0.1,0.0,0.28,0.54
21469,0.14,0.0,0.0,0.0,0.02,0.49,0.25
21470,0.0,0.12,0.1,0.0,0.0,0.39,0.36
21471,0.1,0.01,0.0,0.0,0.01,0.62,0.41
21472,0.0,0.02,0.01,0.0,0.02,0.52,0.37
21473,0.0,0.05,0.0,0.05,0.0,0.39,0.64
21474,0.06,0.08,0.0,0.0,0.06,0.17,0.4
21475,0.0,0.0,0.98,0.0,0.0,0.0,0.04
21476,0.03,0.03,0.01,0.0,0.08,0.38,0.44
21477,0.0,0.09,0.0,0.0,0.06,0.37,0.29
21478,0.05,0.0,0.0,0.04,0.01,0.4,0.33
21479,0.01,0.02,0.0,0.0,0.01,0.62,0.34
21480,0.31,0.02,0.0,0.0,0.02,0.19,0.42
21481,0.01,0.04,0.22,0.0,0.0,0.05,0.51
21482,0.0,0.01,0.05,0.01,0.03,0.34,0.44
21483,0.08,0.0,0.0,0.0,0.0,0.38,0.3
